,id,name,gender,nationality,permalink,thumbnail,similar_names,similar_links,thumbnails
0,4e972c2fffe11800010004c7,Ruth Asawa,female,Japanese-American,https://www.artsy.net/artist/ruth-asawa,https://d32dm0rphc51dk.cloudfront.net/4FEktOvG59J-SZvxEMFiYQ/four_thirds.jpg,"['Ben Shahn', 'Dorothea Rockburne', 'Robert Rauschenberg', 'Harry Callahan', 'Kenneth Snelson']","['https://www.artsy.net/artist/ben-shahn', 'https://www.artsy.net/artist/dorothea-rockburne', 'https://www.artsy.net/artist/robert-rauschenberg', 'https://www.artsy.net/artist/harry-callahan', 'https://www.artsy.net/artist/kenneth-snelson']","['https://d32dm0rphc51dk.cloudfront.net/yBICi1URKO16nr6LZVJ52g/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/jYnps3D3PslplhMtF_yrPA/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/o9CIZ7L7O_4c62Ht3vEBdg/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/RJRXi-PTD0ApzN-0OHe9BA/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/2ubdJcQuKSI4D4Gz-7btKA/four_thirds.jpg']"
1,4e96f7705554c900010027db,Berenice Abbott,female,American,https://www.artsy.net/artist/berenice-abbott,https://d32dm0rphc51dk.cloudfront.net/ifmht9PBQo_qgUaXXsEEsQ/four_thirds.jpg,"['Bill Brandt', 'Paul Strand', 'Arnold Eagle', 'Walker Evans', 'Dorothea Lange']","['https://www.artsy.net/artist/bill-brandt', 'https://www.artsy.net/artist/paul-strand', 'https://www.artsy.net/artist/arnold-eagle', 'https://www.artsy.net/artist/walker-evans', 'https://www.artsy.net/artist/dorothea-lange']","['https://d32dm0rphc51dk.cloudfront.net/s6uPnejXg-bqiZStv0V-Jg/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/IjZYcx38b9XGOvJhQTwSdw/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/0g5Y6FPyuYu8tWM5qEa7AQ/square.jpg', 'https://d32dm0rphc51dk.cloudfront.net/WScuLAxfob1UCsHIFK5VDA/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/F77WnsMF_06x0G5UddDFhQ/four_thirds.jpg']"
2,4f552b2e3b5552417000000a,Anni Albers,female,German-American,https://www.artsy.net/artist/anni-albers,https://d32dm0rphc51dk.cloudfront.net/fD6iy1N8DKlu3ch2mMCHTA/four_thirds.jpg,"['Barbara Stauffacher Solomon', 'Ernst Igl', 'Ilya Bolotowsky', 'George Nelson', ""Mary Lee Bendolph (Gee's Bend)""]","['https://www.artsy.net/artist/barbara-stauffacher-solomon', 'https://www.artsy.net/artist/ernst-igl', 'https://www.artsy.net/artist/ilya-bolotowsky', 'https://www.artsy.net/artist/george-nelson', 'https://www.artsy.net/artist/mary-lee-bendolph-gees-bend']","['https://d32dm0rphc51dk.cloudfront.net/IJBB4dblO4PoNWbCmeQTdQ/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/Z-6K5on_6ueIi_QUYGV9fQ/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/nmmEMZC1d-WMc2EpG76O_g/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/189heCCRlZPz_QZ68mT15A/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/hFibaCwkteUg4S1jOnxUow/four_thirds.jpg']"
3,52ce738dcd530eec850000f3,Emma Amos,female,American,https://www.artsy.net/artist/emma-amos,https://d32dm0rphc51dk.cloudfront.net/eDWRqILl5U1SgZ-Q_r1TqA/four_thirds.jpg,"['Shirley Clarke', 'Louise Fishman', 'Christina Ramberg', 'Martha Wilson', 'Miriam Schapiro']","['https://www.artsy.net/artist/shirley-clarke', 'https://www.artsy.net/artist/louise-fishman', 'https://www.artsy.net/artist/christina-ramberg', 'https://www.artsy.net/artist/martha-wilson', 'https://www.artsy.net/artist/miriam-schapiro']","['https://d32dm0rphc51dk.cloudfront.net/A30iIu5vvT8r-rGTSOEoOg/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/Eabaf2bTK5B8hrL_dduDfA/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/f-Ev1pHF2ZkqKPfmCGyiHw/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/yCgEXJu1yc3KIggAkP-C1A/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/teQas4pBgz-ZAYtV2jEbvQ/four_thirds.jpg']"
4,4f552b2e3b55524170000010,Claudia Andujar,female,Swiss,https://www.artsy.net/artist/claudia-andujar,https://d32dm0rphc51dk.cloudfront.net/4f75w7RV3-An8oOrRCvgow/four_thirds.jpg,"['Maria Thereza Alves', 'Claudio Edinger', 'Dias & Riedweg', 'Carlos Vergara', 'Sebastião Salgado']","['https://www.artsy.net/artist/maria-thereza-alves', 'https://www.artsy.net/artist/claudio-edinger', 'https://www.artsy.net/artist/dias-and-riedweg', 'https://www.artsy.net/artist/carlos-vergara', 'https://www.artsy.net/artist/sebastiao-salgado']","['https://d32dm0rphc51dk.cloudfront.net/LUM5iRhrZlGYRDhPIaEeGQ/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/WObAQz3VrLCh0NlIFJ0tog/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/6KubyvsH06DLPzfKHQe7lA/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/irWt9082Blxm3-ejuOVD-w/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/mYERMlFuBawu3e1MP4_dbQ/four_thirds.jpg']"
5,4f552b2e3b55524170000015,Ida Applebroog,female,American,https://www.artsy.net/artist/ida-applebroog,https://d32dm0rphc51dk.cloudfront.net/23PkTfXYbzT1U1pC6fMzVg/four_thirds.jpg,"['Nancy Spero', 'Andrea Fraser', 'Sanja Iveković', 'Kanonklubben', 'Kiki Smith']","['https://www.artsy.net/artist/nancy-spero', 'https://www.artsy.net/artist/andrea-fraser', 'https://www.artsy.net/artist/sanja-ivekovic', 'https://www.artsy.net/artist/kanonklubben', 'https://www.artsy.net/artist/kiki-smith']","['https://d32dm0rphc51dk.cloudfront.net/KLWT8BtZzQSB2NDYY5PsQA/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/ZvTeSw9SCA3GdFKdgeF44A/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/74BPaiOkpShb4L0VSBqzQQ/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/zyMGA7GwwJdlsfV_Hb_vfA/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/CnuhNnC37Vk-VO9kdXtgBA/four_thirds.jpg']"
6,4db5b4437798a6169500026f,Diane Arbus,female,American,https://www.artsy.net/artist/diane-arbus,https://d32dm0rphc51dk.cloudfront.net/rLNxaIhD_K0MXN--C6TwQA/four_thirds.jpg,"['Rosalind Solomon', 'Al Vandenberg', 'Milton Rogovin', 'Garry Winogrand', 'Herman Leonard']","['https://www.artsy.net/artist/rosalind-solomon', 'https://www.artsy.net/artist/al-vandenberg', 'https://www.artsy.net/artist/milton-rogovin', 'https://www.artsy.net/artist/garry-winogrand', 'https://www.artsy.net/artist/herman-leonard']","['https://d32dm0rphc51dk.cloudfront.net/PrkYixJM4ew1U3f1VX9TJA/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/nMZkE59aFXdggT7TYX3XzA/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/HNEvCjdYFNPj31OaitHe6w/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/hxyz8erM3xzqmHGVJpd2oQ/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/jnGZ123EqcDoNX6AAfq0-g/four_thirds.jpg']"
7,505a0531649d250002000d71,Alice Aycock,female,American,https://www.artsy.net/artist/alice-aycock,https://d32dm0rphc51dk.cloudfront.net/Olu09bmP_mX-TpBs5xaXJA/four_thirds.jpg,"['Nancy Holt', 'Carole Eisner', 'Walter De Maria', 'Charles Ginnever', 'Tina Girouard']","['https://www.artsy.net/artist/nancy-holt', 'https://www.artsy.net/artist/carole-eisner', 'https://www.artsy.net/artist/walter-de-maria', 'https://www.artsy.net/artist/charles-ginnever', 'https://www.artsy.net/artist/tina-girouard']","['https://d32dm0rphc51dk.cloudfront.net/bARzv365Oi-RM3O0yBt4Xw/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/vLZQc--FM9l0fNAmFrrB7g/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/uEs1pYdwlsOWBeVoH5Bm6g/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/5RRxnXZV78TmmbxVzImX_A/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/QYjo0x5MjySL7P4FDEU_Uw/four_thirds.jpg']"
8,589ca6568b3b817c606cbbae,Alice Baber,female,American,https://www.artsy.net/artist/alice-baber,https://d32dm0rphc51dk.cloudfront.net/5aYLDQ84J2hHSNAMNtkwmQ/square.jpg,"['Morris Shulman', 'Hilary Cooper', 'Lawrence Calcagno', 'Lilly Fenichel', 'Charles Luce']","['https://www.artsy.net/artist/morris-shulman', 'https://www.artsy.net/artist/hilary-cooper', 'https://www.artsy.net/artist/lawrence-calcagno', 'https://www.artsy.net/artist/lilly-fenichel', 'https://www.artsy.net/artist/charles-luce']","['https://d32dm0rphc51dk.cloudfront.net/-JMqUqu2kUA6v_XH1bgZ4g/square.jpg', 'https://d32dm0rphc51dk.cloudfront.net/_ArQHCGi6CdQTHdr_bDLbA/square.jpg', 'https://d32dm0rphc51dk.cloudfront.net/Oznv87gNOnQMc9yH5Qq20Q/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/X9VTFZ5cZ8pbMgeAdNje6Q/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/dFqrDW-_mmNGlDGoWvIvVw/four_thirds.jpg']"
9,52701f20275b2440840004b9,Peggy Bacon,female,American,https://www.artsy.net/artist/peggy-bacon,https://d32dm0rphc51dk.cloudfront.net/Qoy0xVkLf3IL2htUxtkyIg/four_thirds.jpg,"['Alfred Hutty', 'André Dunoyer de Segonzac', 'Ture Bengtz', 'Ernest Fiene', 'Clifford Isaac Addams']","['https://www.artsy.net/artist/alfred-hutty', 'https://www.artsy.net/artist/andre-dunoyer-de-segonzac', 'https://www.artsy.net/artist/ture-bengtz', 'https://www.artsy.net/artist/ernest-fiene', 'https://www.artsy.net/artist/clifford-isaac-addams']","['https://d32dm0rphc51dk.cloudfront.net/jBDOSRIysyi075hy9hG-UA/square.jpg', 'https://d32dm0rphc51dk.cloudfront.net/J8sNT7-mBy9YvcRll1oaVw/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/df4QsB5WMJaEgbqXjFUc6g/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/2uj0c6K1R7UdOFuz58XbjQ/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/SiPDx2Kh6KPxXTgFktt8YA/four_thirds.jpg']"
10,4f07637834e11700010002c1,Jo Baer,female,American,https://www.artsy.net/artist/jo-baer,https://d32dm0rphc51dk.cloudfront.net/9qxH422cJFpi3jpa2I8NKA/four_thirds.jpg,"['Ward Jackson', 'David R. Prentice', 'Leo Valledor', 'Michael Venezia', 'John McLaughlin']","['https://www.artsy.net/artist/ward-jackson', 'https://www.artsy.net/artist/david-r-prentice', 'https://www.artsy.net/artist/leo-valledor', 'https://www.artsy.net/artist/michael-venezia', 'https://www.artsy.net/artist/john-mclaughlin']","['https://d32dm0rphc51dk.cloudfront.net/msFlM5TlHNXPenTXNoN20w/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/Lg_9wu6N7BmHyxHkn3VFNA/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/1KjvNja2jnSUG-wQdFrwLg/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/D2B-yI37Y9C0EaXJhxUqZA/four_thirds.jpg', 'https://d32dm0rphc51dk.cloudfront.net/G-UTvhEFwUCAViJKneU6fQ/four_thirds.jpg']"
